,tweet,label
270,amoxi capsule made u medicine completely cure covid egyptian health minister arrive italy secret coronavirus cure dr charles lieber harvard professor arrested usa manufacturing coronavirus selling china video news report wcvb tv station boston massachusetts shared facebook post mountain matterhorn switzerland lit three colour indian flag token gratitude india sending hydroxychloroquine al azhar imam said considering exception ramadan fasting research say mouth must kept wet prevent covid japanese nobel tasuku honjo say coronavirus created wuhan laboratory man collapse minute showing covid symptom india celebrity spreading misinformation coronavirus janata curfew india multiple post shared repeatedly facebook twitter since march claim israel reported zero death novel coronavirus cause disease covid post also claim israeli citizen protected covid drinking remedy hot water lemon baking soda purportedly kill virus cdc suddenly lost death coronavirus data thus proving virus serious seems photo coronavirus patient treated road italy indian actor shah rukh khan donated money pakistan fight coronavirus help india russian president vladimir putin ordered russia population stay home day face five year jail indian army set bed quarantine facility rajasthan barmer leonardo da vinci hospital covid reference hospital fortaleza brazil empty video prof one area open public president trump claim inherited ventilator obama administration audio unidentified person link virus cause covid massive flu vaccination campaign black body bag referred death new york reason lockdown essential mustard oil prevents person getting infected covid north carolina health department telling hospital decide elective surgery eligible receive protective equipment state coronavirus pandemic chinese president said china time lead world nurse boris johnson claimed saved life registered uk claim india ministry home affair made punishable offense citizen publish post social medium novel coronavirus shared repeatedly facebook twitter whatsapp say nancy pelosi caught trying include abortion funding bill combat coronavirus video man rebuking foreigner viewed thousand time social medium alongside claim guinean government ordered arrest chinese national country awaiting safe return guinean china u country earth protesting locked photo kurnool mla hafeez khan making nurse touch foot religious head viswabharathi medical college come covid quarantine facility new york state governor show data prof isolation ineffective covid homeopathic product oscillococcinum protects covid cdc admitted lying covid death stats notice preparing emergency drug released social medium alumnus seoul national university college medicine belgian doctor turn back director dr li wenliang chinese whistleblower doctor proposed drinking tea cure covid person arrested violating lockdown night get bail lockdown state gujarat india u president donald trump tested positive covid picture quote doctor vincenzo puro allegedly said asymptomatic people infect others virus lethal pandemic hoax prince charles recovered covid help ayurvedic treatment video show superintendent police announcing extension lokckdown maharashtra india till may whatsapp audio claim infanta sof hospital madrid child serious condition due covid three child talavera de la reina hospital video show coronavirus patient doctor video claim show nigerian government spent u million import chinese doctor supply riot london due unavailability food item united kingdom locked tonight army soldier take uk street set claim passed instruction followed covid pandemic period facebook post claim latvian app apturi covid stop covid created warn people close infected person used government track people contact list record location aaj tak channel aired program said drinking alcohol smoking weed cure covid president donald trump tweeted coronavirus vaccine israel stock market economy even stronger besides u israel best invention judaism olive wonderful vaccine stop corona dead around world make vaccine bombed possible without peace created israel italy official giulio gallera china lie u date china provided false italy become wuhan medical system breakdown jo doria governor paulo forbade doctor give chloroquine covid patient blog post shared thousand time multiple facebook post claim show video baby died infected novel coronavirus cause disease covid vaccine coronavirus available since video showing policeman picking banknote stick linking coronavirus make vaccine work flu vaccine respiratory syncytial virus rsv cure cancer yet somehow scientist make vaccine covid six month mumbai pune going military lockdown need defeat coronavirus consume alkaline food virus ph level indian actor aamir khan give r poor people kg wheat flour photo show funeral turkish deceased general aytac yalman due covid coronavirus responsible covid mix sars hiv two doctor bakersfield california said press conference isolation measure affect immune system unrestrictive control country like sweden worked article say vatican confirmed pope two assistant coronavirus herbal tea made malunggay kamia leaf cure covid disease caused novel coronavirus video police officer immobilizing screaming woman caption state beaten police refuse go house lockdown mina gerais brazil cuba low number covid death due use hydroxychloroquine treat patient video doctor linked anti vaccine movement chinda brandolino origin covid confirmed case coronavirus bogot hospital video showing migrant laborer surat city india sent back surat home state refused take back state border ohio gov mike dewine released prisoner warning resident possible crime wave virus g causing disease death arrest federal bureau investigation fbi professor tie china connected coronavirus pandemic photo list purported symptom treatment novel coronavirus cause disease covid shared hundred time multiple post facebook twitter instagram purported remedy include daily dose vitamin exposure sunlight diet alkaline food police catch coronavirus positive patient road second viral video man lift shirt challenge aa police officer pointing gun another police officer kick man behind pin road make arrest text overlaid video read italy say lockdown mean,0
271,latest cdc covidview report show weekly hospitalization associated covid peaked twice since outbreak began week ending april second time week ending july learn http co zp vylo pb http co n xluxr hw,1
272,coronavirus spread via banana,0
273,vinlew kia os vincent sorry issue app please call ministry health team email query feedback app tracingapp feedback health govt nz,1
274,indiafightscorona focused effective effort containment testing isolation treatment resulted increasing percentage recovery rate steadily falling percentage active case http co gwheewbb,1
275,total number confirmed case covid number report world health organization yesterday laboratory processed test bringing total number test completed date,1
276,china president xi jinping visited masjid request muslim dua present crisis country going need help,0
277,video italian representative sara cunial tell truth bill gate control world population vaccine medical experiment,0
278,message circulating claiming kin died covid claim insurance pradhan mantri jeevan jyoti bima yojana pmjjby pradhan mantri suraksha bima yojana pmsby http co ojqhibuecp,0
279,testing positive antibody virus cause covid mean likely past infection yet known whether antibody protect getting infected learn antibody testing http co xa qkwzjho http co sgrrnbvcg,1
280,rt pib india recovered case time number active case people recovered far activ,1
281,time bilateral vaccine deal vaccine nationalism could compromise equitable access hold progress country bringing covid pandemic end drtedros,1
282,nevada quietly reversed decision block hcq prescription covid,0
283,coronavirus covid nyc people saw would stay home horrible stayhome stayathome staysafe nyc nyclockdown fridayfeeling http co utkzupnxil,0
284,jsolomonreports soon never flu vaccine never flu know got flu vaccine also got flu st person knowledge conjecture alt organic dk green protein exercise h sodium bicarbonate c iodine etc jesus physician greatest ever,0
285,watch video remember incident zomato deepinder made big deal someone refusing delivery muslim guy many incident trust want eat food contaminated spit,0
286,world health organization international entity whose sole responsibility alert world global pandemic like miss huge problem,0
287,rt drtedros covax groundbreaking way pool r procurement risk across multiple vaccine enables country place collect,1
288,put facemask skin get lockdown get http co umg af k http co xzswtkib,0
289,yesterday laboratory completed test bringing total completed date lower testing volume regularly observed weekend anyone symptom could covid call healthline gp getting test free,1
290,total number confirmed case number report world health organization,1
291,madhya pradesh reimposing lockdown due rise covid case,0
292,group aside people compassionate exemption people completed full day managed isolation reminder anyone managed isolation facility june yet spoken healthline call,1
293,healthcare worker scared many people wear mask http co yto c oc,1
294,case picked routine testing around day one case isolation wellington considered recovered recovered least day since onset symptom least hour asymptomatic returned negative test,1
